id,parent_area_id,child_area_id
59316,4390,59558
59662,4378,59904
59658,4437,59900
60022,4392,60264
60116,4392,60358
60304,4439,60546
60530,4375,60772
60544,4423,60786
60641,4391,60883
60799,4368,61041
61022,4423,61264
61034,4432,61276
61043,4440,61285
61050,4423,61292
61062,4372,61304
90641,2909,90887
26065,285,26304
26069,104259,26308
99469,3968,99713
5049,104685,5283
22235,104702,22477
30164,316,30406
32924,4366,33166
30212,779,30454
117520,323,117646
32225,4414,32467
32934,4412,33176
56758,116627,57000
32231,4377,32473
36480,4419,36722
32959,4377,33201
33065,4409,33307
48552,4416,48794
33847,4385,34089
36520,4419,36762
34684,4375,34926
34810,4367,35052
40527,4448,40769
34828,4367,35070
37024,4435,37266
34840,4377,35082
35551,4419,35793
35557,4420,35799
37139,4396,37381
36073,4411,36315
36114,4411,36356
36122,4409,36364
37161,4396,37403
36150,4450,36392
40566,4405,40808
38558,4376,38800
38595,4413,38837
53155,4379,53397
38647,4398,38889
40653,4424,40895
38649,4419,38891
49166,4414,49408
41340,4385,41582
38680,4410,38922
38709,4447,38951
38734,4408,38976
42288,4400,42530
38742,4408,38984
43147,4404,43389
50580,4436,50822
43148,4376,43390
43230,4441,43472
43262,4390,43504
50586,4366,50828
43289,4390,43531
43341,4390,43583
53572,4395,53814
43922,4436,44164
50595,4436,50837
44896,4374,45138
45731,4424,45973
45738,4392,45980
50683,4361,50925
45749,4392,45991
45787,4423,46029
57559,4388,57801
45788,4447,46030
50745,4409,50987
23782,104654,24021
45842,4425,46084
46616,4447,46858
46712,4447,46954
50787,4382,51029
47388,4370,47630
47416,4426,47658
47418,4448,47660
51359,4447,51601
48004,4416,48246
55540,4419,55782
53646,4371,53888
51363,4444,51605
51908,4384,52150
52466,4365,52708
53657,4371,53899
52486,4386,52728
52491,4379,52733
54285,4382,54527
56175,4410,56417
54370,4441,54612
54391,4424,54633
56226,4382,56468
54400,4390,54642
54928,4432,55170
58001,4422,58243
54954,4437,55196
59318,4368,59560
56702,4386,56944
58400,4423,58642
58456,4410,58698
58401,4370,58643
58923,4398,59165
58419,4413,58661
58475,4408,58717
58478,4431,58720
59033,4383,59275
58995,4405,59237
59331,4361,59573
59661,4377,59903
60023,4415,60265
60026,4415,60268
60048,4392,60290
60305,4364,60547
60324,4388,60566
60531,4410,60773
60549,4373,60791
60582,4414,60824
60621,4433,60863
61023,4410,61265
60801,4404,61043
26142,104325,26381
26105,104333,26344
73809,105025,74054
26101,104316,26340
26094,104310,26333
36134,116627,36376
32325,4421,32567
53616,4421,53858
56308,4421,56550
26121,104077,26360
26089,104317,26328
26117,104257,26356
26095,104372,26334
26140,104125,26379
26158,104097,26398
26114,104083,26353
26126,104124,26365
26127,104046,26366
26113,104181,26352
26157,104064,26397
26111,104092,26350
26123,104069,26362
26141,104051,26380
26122,104091,26361
26144,104100,26383
26156,104561,26395
22162,104700,22404
22119,104722,22361
22251,104699,22493
10744,104646,10980
23745,104676,23984
53296,117646,53538
23670,104654,23909
10876,104647,11112
22165,104705,22407
22240,104702,22482
7132,104718,7366
22211,104685,22453
100749,104685,100996
100738,104685,100985
22138,104707,22380
22137,104674,22379
100734,104685,100981
26091,103828,26330
26116,103909,26355
26079,102431,26318
26107,102566,26346
26078,103160,26317
26080,103383,26319
26082,103151,26321
26081,103170,26320
26120,103405,26359
26174,103530,26414
26093,103544,26332
26104,103729,26343
26088,103543,26327
26099,104022,26338
26112,103527,26351
26100,103969,26339
26098,103908,26337
26110,103888,26349
26118,103821,26357
26115,103865,26354
26096,103885,26335
26103,103863,26342
26138,104355,26377
73810,105017,74055
26169,104382,26409
73811,105026,74056
26146,104321,26385
73815,105031,74060
73907,105026,74152
73909,105026,74154
73913,105030,74158
26193,104340,26433
73920,105030,74165
73921,105030,74166
26185,104322,26425
26166,104324,26406
26160,104282,26400
26183,104312,26423
26194,104359,26434
26195,104372,26435
26145,104047,26384
26148,104083,26387
26132,104124,26371
26152,104189,26391
26135,104083,26374
26149,104176,26388
26131,104189,26370
26180,786,26420
26155,104044,26394
26134,104069,26373
26139,104048,26378
26151,104184,26390
26147,104157,26386
26136,104113,26375
26167,104441,26407
26176,104481,26416
26163,104554,26403
82006,104694,82250
22202,104713,22444
117789,117295,117907
32926,4413,33168
30165,316,30407
36481,4401,36723
30166,316,30408
32928,4410,33170
30211,316,30453
32232,4379,32474
32239,4363,32481
32929,4412,33171
32254,4369,32496
6072,104670,6306
33848,4381,34090
36503,4401,36745
33869,4394,34111
29563,117464,29805
33920,4396,34162
34691,4375,34933
37026,4400,37268
34700,4397,34942
34754,4370,34996
52467,4377,52709
34792,4370,35034
38559,4410,38801
34799,4367,35041
35558,4419,35800
40541,4405,40783
38561,4385,38803
36115,4409,36357
36178,4408,36420
38604,4414,38846
38632,4398,38874
40558,4395,40800
56231,4414,56473
41350,4378,41592
52582,4410,52824
41359,4385,41601
41377,4390,41619
42289,4400,42531
52974,4372,53216
42316,4400,42558
42353,4408,42595
58943,4364,59185
42378,4447,42620
53120,4447,53362
43149,4448,43391
43923,4436,44165
56269,4440,56511
44897,4374,45139
53575,4433,53817
44936,4374,45178
45732,4392,45974
45836,4393,46078
26184,104000,26424
26177,102412,26417
23781,104694,24020
6530,104660,6764
84955,102394,85199
26153,103354,26392
26196,103433,26436
22183,104705,22425
26162,103562,26402
26175,104025,26415
26159,103548,26399
26181,103887,26421
26165,103887,26405
26192,103836,26432
26190,103922,26430
26188,103913,26428
26191,103826,26431
26168,103895,26408
26173,103861,26413
26198,104111,26438
22230,104705,22472
26170,104254,26410
26189,104299,26429
26164,103859,26404
54286,4436,54528
46617,4380,46859
47389,4394,47631
58012,4408,58254
48006,4379,48248
54288,4431,54530
48553,4416,48795
48556,4416,48798
56284,4447,56526
48620,4416,48862
54306,4419,54548
49167,4394,49409
49174,4372,49416
50581,4359,50823
54929,4378,55171
50663,4422,50905
51361,4420,51603
51910,4384,52152
54933,4410,55175
51981,4386,52223
56704,4439,56946
54994,4435,55236
55015,4422,55257
56726,4386,56968
55542,4398,55784
55593,4384,55835
58057,4398,58299
55610,4372,55852
56763,4383,57005
55654,4384,55896
55691,4388,55933
56176,4419,56418
57143,4439,57385
58074,4392,58316
57560,4368,57802
57576,4428,57818
59320,4389,59562
57618,4381,57860
58404,4372,58646
59664,4409,59906
58476,4379,58718
58925,4379,59167
60097,4369,60339
59700,4433,59942
59706,4390,59948
60535,4359,60777
60025,4415,60267
60148,4422,60390
60802,4359,61044
60306,4372,60548
60595,4431,60837
60586,4433,60828
60591,4443,60833
60897,4372,61139
60911,4439,61153
61035,4424,61277
61069,4422,61311
61225,4430,61467
61255,4448,61497
61359,4405,61601
61360,4454,61602
61471,4408,61713
61492,4439,61734
58008,4421,58250
61061,4421,61303
61557,4372,61799
61677,4391,61919
61602,4361,61844
26205,104328,26445
26218,104384,26458
26202,104321,26442
117521,323,117647
73922,105011,74167
26239,104257,26479
73927,105017,74172
30167,316,30409
26231,104293,26471
32927,4413,33169
26256,104324,26496
119096,1864,119201
26212,104304,26452
26219,104430,26459
117790,2374,117908
83045,104326,83289
83043,104266,83287
32234,4397,32476
83025,104347,83269
26204,104264,26444
32977,4384,33219
32238,4401,32480
32240,4379,32482
83018,104347,83262
36482,4401,36724
26125,104248,26364
83041,104315,83285
33055,4409,33297
23891,104295,24130
33849,4384,34091
40529,4448,40771
34692,4375,34934
37027,4435,37269
34858,4391,35100
34874,4369,35116
35559,4414,35801
37037,4435,37279
36075,4411,36317
36116,4409,36358
26305,103945,26545
26208,104022,26448
26318,104032,26558
26209,104022,26449
26200,103914,26440
26199,103880,26439
26201,103873,26441
26203,103829,26443
26206,103849,26446
26211,104158,26451
37075,4396,37317
41351,4438,41593
38562,4447,38804
38589,4414,38831
53579,4413,53821
41372,4438,41614
38755,4425,38997
38756,4408,38998
41392,4390,41634
41441,4419,41683
50650,4364,50892
42290,4408,42532
46618,4393,46860
42334,4408,42576
43152,4376,43394
43155,4430,43397
46620,4369,46862
43238,4376,43480
43253,4441,43495
43273,4390,43515
46664,4446,46906
43357,4390,43599
43360,4376,43602
50788,4387,51030
43926,4454,44168
46686,4377,46928
43931,4436,44173
44899,4378,45141
26255,104369,26495
46709,4381,46951
44942,4374,45184
45734,4369,45976
55559,4369,55801
45743,4392,45985
47390,4426,47632
47489,4426,47731
48007,4372,48249
54290,4408,54532
48559,4394,48801
51376,4431,51618
49168,4416,49410
49173,4413,49415
50583,4361,50825
51912,4448,52154
52468,4365,52710
54311,4435,54553
52497,4424,52739
52975,4392,53217
55574,4375,55816
54930,4391,55172
55544,4429,55786
56707,4439,56949
56216,4401,56458
55630,4397,55872
56178,4407,56420
56244,4382,56486
56729,4419,56971
56759,4410,57001
56775,4394,57017
57144,4363,57386
57561,4437,57803
29564,117182,29806
58007,4375,58249
38637,116627,38879
58018,4446,58260
58405,4397,58647
58084,4382,58326
58415,4420,58657
58440,4409,58682
58926,4435,59168
58935,4393,59177
26216,104362,26456
26315,104483,26555
117522,7703,117648
30168,316,30410
32930,4412,33172
30203,316,30445
32242,4414,32484
36483,4419,36725
33011,4395,33253
33851,4394,34093
33933,4409,34175
36493,4397,36735
34698,4376,34940
35560,4420,35802
35605,4396,35847
36532,4401,36774
35622,4400,35864
35652,4413,35894
40530,4448,40772
35653,4375,35895
36076,4447,36318
36117,4409,36359
38564,4414,38806
50594,4361,50836
38582,4413,38824
41353,4374,41595
38585,4398,38827
38606,4413,38848
41445,4419,41687
58450,4401,58692
42291,4408,42533
50601,4436,50843
43153,4404,43395
43261,4441,43503
55566,4438,55808
43281,4440,43523
50628,4388,50870
43296,4390,43538
26217,103890,26457
83046,104326,83290
43297,4441,43539
43339,4390,43581
50682,4392,50924
43353,4390,43595
43367,4370,43609
43927,4436,44169
50718,4437,50960
44900,4447,45142
44922,4447,45164
55651,4374,55893
44926,4378,45168
51366,4439,51608
45747,4392,45989
45835,4425,46077
45854,4425,46096
51442,4439,51684
45878,4381,46120
45885,4399,46127
60032,4436,60274
46621,4447,46863
51914,4384,52156
46639,4423,46881
47391,4394,47633
56179,4432,56421
48008,4416,48250
52469,4365,52711
48025,4379,48267
48560,4394,48802
52563,4420,52805
50584,4436,50826
58472,4367,58714
52976,4439,53218
56239,4412,56481
52994,4384,53236
53003,4384,53245
53580,4366,53822
56708,4439,56950
54294,4413,54536
54307,4390,54549
59384,4400,59626
54385,4431,54627
56767,4381,57009
54931,4378,55173
58498,4374,58740
55546,4397,55788
57147,4388,57389
57564,4428,57806
58525,4392,58767
58011,4414,58253
58407,4431,58649
59729,4446,59971
58434,4378,58676
59665,4366,59907
58927,4453,59169
58970,4447,59212
59056,4401,59298
59675,4372,59917
59325,4410,59567
59697,4442,59939
59735,4406,59977
59705,4442,59947
60061,4392,60303
60027,4392,60269
60053,4415,60295
60307,4449,60549
60311,4372,60553
60315,4433,60557
38698,116627,38940
32322,4421,32564
49172,4421,49414
60321,4408,60563
60536,4440,60778
60545,4428,60787
60551,4404,60793
60553,4393,60795
60804,4391,61046
60807,4417,61049
60850,4410,61092
61038,4379,61280
61045,4391,61287
61068,4448,61310
26267,104310,26507
26223,104457,26463
117523,3980,117649
26222,104586,26462
26225,2636,26465
82007,104651,82251
83023,104260,83267
32931,4389,33173
26210,104278,26450
30169,776,30411
23937,104332,24176
30186,316,30428
30189,316,30431
32968,4384,33210
30214,776,30456
32247,4414,32489
36484,4401,36726
33016,4375,33258
33054,4409,33296
45908,4392,46150
33852,4381,34094
36486,4419,36728
33918,4384,34160
34706,4369,34948
40531,4395,40773
34711,4385,34953
37032,4400,37274
34801,4370,35043
34805,4381,35047
34847,4369,35089
37117,4395,37359
34848,4369,35090
26294,103964,26534
23923,104260,24162
26221,103895,26461
34872,4369,35114
35561,4414,35803
37199,4381,37441
35567,4419,35809
35618,4420,35860
40563,4405,40805
35629,4420,35871
38567,4404,38809
35668,4413,35910
35703,4395,35945
36077,4413,36319
38584,4398,38826
36118,4444,36360
49206,4423,49448
38590,4414,38832
40573,4405,40815
38646,4419,38888
38652,4414,38894
46622,4380,46864
40609,4393,40851
40613,4424,40855
40649,4424,40891
46644,4447,46886
40660,4424,40902
40687,4424,40929
52978,4366,53220
41355,4438,41597
46663,4381,46905
41468,4390,41710
41490,4374,41732
49246,4359,49488
41519,4420,41761
46682,4380,46924
42293,4408,42535
42436,4408,42678
43156,4430,43398
47393,4426,47635
43928,4454,44170
43930,4454,44172
44901,4454,45143
47452,4414,47694
45759,4369,46001
45839,4425,46081
50585,4436,50827
45840,4447,46082
47470,4448,47712
45869,4446,46111
53632,4409,53874
48009,4416,48251
50610,4388,50852
48018,4399,48260
48562,4416,48804
53106,4361,53348
49175,4372,49417
50660,4439,50902
49181,4451,49423
49193,4413,49435
51367,4384,51609
53583,4369,53825
51915,4372,52157
52470,4383,52712
52566,4429,52808
53677,4435,53919
53591,4413,53833
53609,4362,53851
54298,4429,54540
53695,4395,53937
53705,4386,53947
54299,4435,54541
55547,4381,55789
55565,4446,55807
55640,4428,55882
55645,4395,55887
55684,4361,55926
29575,117431,29817
55688,4413,55930
56232,4440,56474
56710,4386,56952
56744,4427,56986
56774,4375,57016
57148,4382,57390
57202,4390,57444
57222,4397,57464
90642,2909,90888
57565,4362,57807
73928,105026,74173
26228,104372,26468
26230,285,26470
29600,117556,29842
29609,117589,29851
26248,104336,26488
32933,4395,33175
33853,4399,34095
30172,316,30414
36487,4401,36729
30193,316,30435
33895,4406,34137
32250,4370,32492
33896,4394,34138
39651,3925,39893
33934,4409,34176
36522,4419,36764
34707,4376,34949
34750,4370,34992
34766,4367,35008
36538,4401,36780
34804,4370,35046
34833,4367,35075
45779,4369,46021
26232,104379,26472
26242,104332,26482
26329,104323,26569
34835,4369,35077
36579,4444,36821
34864,4369,35106
35565,4375,35807
39659,4410,39901
35583,4414,35825
36609,4402,36851
35603,4413,35845
35608,4414,35850
35613,4413,35855
36627,4435,36869
35662,4420,35904
36078,4410,36320
40532,4448,40774
36119,4411,36361
37033,4435,37275
39684,4410,39926
37051,4435,37293
37398,3859,37640
37399,3886,37641
40616,4402,40858
37427,4448,37669
37479,4395,37721
37488,4370,37730
40630,4402,40872
37866,3862,38108
37901,3867,38143
45798,4423,46040
37923,4375,38165
40633,4424,40875
37948,4393,38190
37950,4375,38192
38570,4398,38812
40654,4424,40896
38650,4454,38892
48588,4416,48830
38663,4390,38905
40670,4424,40912
38695,4400,38937
26287,104259,26527
39628,3874,39870
41370,4385,41612
39646,13142,39888
39648,4409,39890
41408,4438,41650
48136,4379,48378
42294,4408,42536
45935,4377,46177
42310,4400,42552
43157,4430,43399
43257,4404,43499
46626,4446,46868
43933,4454,44175
44904,4454,45146
44919,4374,45161
46635,4447,46877
45761,4369,46003
48173,4416,48415
47394,4426,47636
47400,4394,47642
48174,4383,48416
47511,4379,47753
47539,4379,47781
49177,4371,49419
48011,4406,48253
48564,4414,48806
51486,4384,51728
48574,4416,48816
56181,4421,56423
32268,4421,32510
49186,4413,49428
48582,4416,48824
50587,4361,50829
49285,4378,49527
50732,4365,50974
49308,4389,49550
50704,4454,50946
50728,4365,50970
51469,4361,51711
29567,117513,29809
29606,117608,29848
117524,11772,117650
51369,4428,51611
51916,4437,52158
52472,4405,52714
52979,4385,53221
53585,4365,53827
53634,4391,53876
54300,4433,54542
54315,4370,54557
54935,4398,55177
55550,4378,55792
56184,4447,56426
56720,4439,56962
73929,105022,74174
56728,4386,56970
26243,104305,26483
26262,104328,26502
117826,101776,117944
26235,327,26475
26300,104525,26540
26237,327,26477
29625,323,29867
82008,104696,82252
83033,104347,83277
32939,4395,33181
30173,316,30415
83036,104329,83280
30187,316,30429
23836,104319,24075
32253,4380,32495
32944,4409,33186
32280,4366,32522
33855,4394,34097
36488,4412,36730
26358,103972,26598
26302,103769,26542
26238,103898,26478
26290,103860,26530
26260,103875,26500
26236,104171,26476
33870,4395,34112
33901,4394,34143
33906,4400,34148
36491,4419,36733
33945,4409,34187
33985,4384,34227
40534,4448,40776
33989,4409,34231
37035,4444,37277
34708,4391,34950
34739,4369,34981
34829,4367,35071
37099,4396,37341
34841,4367,35083
35569,4419,35811
36079,4423,36321
37131,4395,37373
36092,4411,36334
36120,4408,36362
41375,4438,41617
37202,4384,37444
37400,3885,37642
46806,4369,47048
37867,3892,38109
41391,4378,41633
37902,3942,38144
38583,4414,38825
39629,3895,39871
41394,4438,41636
39647,1520,39889
39649,3925,39891
54411,4430,54653
39652,3925,39894
42296,4400,42538
39664,4422,39906
39692,4410,39934
47395,4394,47637
39697,4410,39939
43158,4430,43400
39709,4439,39951
39713,4410,39955
39718,4410,39960
43208,4404,43450
53138,4427,53380
43934,4454,44176
48012,4447,48254
43950,4436,44192
43971,4436,44213
43984,4439,44226
48569,4416,48811
44071,4437,44313
44080,4437,44322
44906,4454,45148
49180,4372,49422
45763,4367,46005
45932,4447,46174
53157,4386,53399
46636,4381,46878
50588,4436,50830
46734,4378,46976
46750,4377,46992
46775,4378,47017
50621,4388,50863
50649,4372,50891
53586,4366,53828
51370,4431,51612
51917,4429,52159
52474,4389,52716
53592,4407,53834
52556,4419,52798
54936,116627,55178
53606,4407,53848
54949,4433,55191
54301,4427,54543
54305,4387,54547
55551,4405,55793
55569,4366,55811
56721,4431,56963
56259,4391,56501
56292,4389,56534
56802,4366,57044
57568,4401,57810
58013,4372,58255
58408,4414,58650
58503,4391,58745
58930,4404,59172
58982,4435,59224
59016,4398,59258
59330,4414,59572
59354,4403,59596
59669,4412,59911
60028,4392,60270
60092,4407,60334
60153,4407,60395
60309,4364,60551
26269,104333,26509
29570,770,29812
26241,104531,26481
30174,316,30416
32940,4397,33182
30210,316,30452
32257,4363,32499
32285,4366,32527
33022,4409,33264
36489,4401,36731
33027,4409,33269
33856,4384,34098
48013,4416,48255
33868,4394,34110
36625,4399,36867
34709,4369,34951
82009,104685,82253
26245,103851,26485
23909,104275,24148
40535,4448,40777
35571,4419,35813
37038,4435,37280
35576,4438,35818
35685,4413,35927
35704,4420,35946
37041,4435,37283
36080,4444,36322
36123,4409,36365
36158,4409,36400
37401,4385,37643
40602,4402,40844
37458,4376,37700
37868,3892,38110
52983,4391,53225
37903,4366,38145
40689,4424,40931
38586,4413,38828
38612,4414,38854
48110,4383,48352
38684,4424,38926
41381,4438,41623
39630,3895,39872
39650,3925,39892
82010,104646,82254
41535,4375,41777
39707,4410,39949
39737,4410,39979
42297,4408,42539
48570,4416,48812
42312,4400,42554
42318,4405,42560
56261,4410,56503
42374,4430,42616
48657,4416,48899
43161,4430,43403
43181,4376,43423
53002,4383,53244
43248,4441,43490
49195,4453,49437
43279,4441,43521
43937,4436,44179
43958,4454,44200
50589,4388,50831
44040,4437,44282
44907,4440,45149
54937,4438,55179
45769,4367,46011
50703,4454,50945
45780,4423,46022
45794,4447,46036
53060,4422,53302
45865,4447,46107
50727,4361,50969
45872,4425,46114
